comment,ross_order,dmw_product,ross_code,qty,same_next_day,date,week,qty_day,achieved,qty_aft,achieved_1,qty_nght,achieved_2,kg_sht,planned_totals,act_totals,sheets_per_hour,spm,c_wires
Brisbane,254959 - tommingley,IMG5H-44-4824,CCP48241010056G,2000.0,N,2026-02-19,8.0,200.0,,0.0,,,,45.9,9.18,0.0,67.34693877551021,55,49
Adelaide,253623,IMG5H-44-4024,CCP40241010056G,3000.0,N,2026-02-20,8.0,500.0,,500.0,,,,39.1,39.1,0.0,80.48780487804878,55,41
,,,,,N,2026-02-21,8.0,,,,,,,39.1,0.0,0.0,80.48780487804878,55,41
,,,,,N,2026-02-22,9.0,,,,,,,39.1,0.0,0.0,80.48780487804878,55,41
Adelaide,253623,IMG5H-44-4024,CCP40241010056G,3000.0,N,2026-02-23,9.0,500.0,,500.0,,,,39.1,39.1,0.0,80.48780487804878,55,41
Adelaide,253623,IMG5H-44-4024,CCP40241010056G,3000.0,N,2026-02-24,9.0,500.0,,500.0,,,,39.1,39.1,0.0,80.48780487804878,55,41
Adelaide,254960 - endeavour,IMG5H-44-4024,CCP40241010056G,1800.0,N,2026-02-25,9.0,450.0,,450.0,,,,39.1,35.19,0.0,80.48780487804878,55,41
Adelaide,254960 - endeavour,IMG5H-44-4024,CCP40241010056G,1800.0,N,2026-02-26,9.0,450.0,,450.0,,,,39.1,35.19,0.0,80.48780487804878,55,41
Adelaide,254953,IMG5H-44-4024,CCP40241010056G,3000.0,N,2026-02-27,9.0,450.0,,450.0,,,,39.1,35.19,0.0,80.48780487804878,55,41
,,,,,N,2026-02-28,9.0,,,,,,,39.1,0.0,0.0,80.48780487804878,55,41
,,,,,N,2026-03-01,10.0,,,,,,,39.1,0.0,0.0,80.48780487804878,55,41
Adelaide,254953,IMG5H-44-4024,CCP40241010056G,3000.0,N,2026-03-02,10.0,450.0,,450.0,,,,39.1,35.19,0.0,80.48780487804878,55,41
Adelaide,254953,IMG5H-44-4024,CCP40241010056G,3000.0,N,2026-03-03,10.0,450.0,,450.0,,,,39.1,35.19,0.0,80.48780487804878,55,41
Adelaide,254953,IMG5H-44-4024,CCP40241010056G,3000.0,N,2026-03-04,10.0,300.0,,,,,,39.1,11.73,0.0,80.48780487804878,55,41
,,,,,,,,,,,,,,43.1,0.0,0.0,71.73913043478261,55,46
