comment,ross_order,dmw_product,ross_code,qty,same_next_day,date,week,qty_day,achieved,qty_aft,achieved_1,qty_nght,achieved_2,kg_sht,planned_totals,act_totals,sheets_per_hour,spm,c_wires
,,,,,N,2026-02-28,9,,,,,,,14.98,0.0,0.0,80.4878048780488,55.0,49.0
,,,,,N,2026-03-01,10,,,,,,,14.98,0.0,0.0,80.4878048780488,55.0,49.0
,255298 - Ulan # 3,IMGX4H4-44-4811-JUL,GXB48111010VGU3,1800.0,N,2026-03-02,10,280.0,,280.0,,,,14.98,8.388800000000002,0.0,80.4878048780488,55.0,49.0
,255298 - Ulan # 3,IMGX4H4-44-4811-JUL,GXB48111010VGU3,1800.0,N,2026-03-03,10,280.0,,280.0,,,,14.98,8.388800000000002,0.0,80.4878048780488,55.0,49.0
,255298 - Ulan # 3,IMGX4H4-44-4811-JUL,GXB48111010VGU3,1800.0,N,2026-03-04,10,80.0,,0.0,,,,14.98,1.1984,0.0,80.4878048780488,55.0,49.0
,255292 - Ashton,IMB55H-46-5017 JASH,SMB5018101005,1920.0,N,2026-03-05,10,40.0,,380.0,,,,28.27,11.8734,0.0,80.4878048780488,55.0,34.0
,255292 - Ashton,IMB55H-46-5017 JASH,SMB5018101005,1920.0,N,2026-03-06,10,380.0,,380.0,,,,28.27,21.4852,0.0,80.4878048780488,55.0,34.0
,,,,,N,2026-03-07,10,,,,,,,28.27,0.0,0.0,80.4878048780488,55.0,34.0
,,,,,N,2026-03-08,11,,,,,,,28.27,0.0,0.0,80.4878048780488,55.0,34.0
,255292 - Ashton,IMB55H-46-5017 JASH,SMB5018101005,1920.0,N,2026-03-09,11,380.0,,360.0,,,,28.27,20.9198,0.0,80.4878048780488,55.0,34.0
,255295 - Narrabri,IMB5-44-5014-JNA,CC5014101005,1188.0,N,2026-03-10,11,0.0,,40.0,,,,25.25,1.01,0.0,80.4878048780488,55.0,61.0
,255295 - Narrabri,IMB5-44-5014-JNA,CC5014101005,1188.0,N,2026-03-11,11,320.0,,320.0,,,,25.25,16.16,0.0,80.4878048780488,55.0,61.0
,255295 - Narrabri,IMB5-44-5014-JNA,CC5014101005,1188.0,N,2026-03-12,11,320.0,,190.0,,,,25.25,12.8775,0.0,80.4878048780488,55.0,61.0
,255296 - Narrabri ,IMB5-46-5016-JNA,SMB5016151005S,1188.0,N,2026-03-13,11,0.0,,50.0,,,,24.54,1.227,0.0,80.4878048780488,55.0,35.0
,,,,,N,2026-03-14,11,,,,,,,25.25,0.0,0.0,80.4878048780488,55.0,61.0
,,,,,N,2026-03-15,12,,,,,,,24.54,0.0,0.0,80.4878048780488,55.0,35.0
,255296 - Narrabri ,IMB5-46-5016-JNA,SMB5016151005S,1188.0,N,2026-03-16,12,380.0,,380.0,,,,24.54,18.6504,0.0,80.4878048780488,55.0,35.0
,255296 - Narrabri ,IMB5-46-5016-JNA,SMB5016151005S,1188.0,N,2026-03-17,12,380.0,,0.0,,,,24.54,9.3252,0.0,80.4878048780488,55.0,35.0
,255303 - Oakey,IMGX44H-44-5012-JOA,GXB50121010VGOC,2400.0,N,2026-03-18,12,40.0,,280.0,,,,14.26,4.5632,0.0,80.4878048780488,55.0,51.0
,255303 - Oakey,IMGX44H-44-5012-JOA,GXB50121010VGOC,2400.0,N,2026-03-19,12,280.0,,280.0,,,,14.26,7.9856,0.0,80.4878048780488,55.0,51.0
,255303 - Oakey,IMGX44H-44-5012-JOA,GXB50121010VGOC,2400.0,N,2026-03-20,12,280.0,,280.0,,,,14.26,7.9856,0.0,80.4878048780488,55.0,51.0
,,,,,N,2026-03-21,12,,,,,,,14.26,0.0,0.0,80.4878048780488,55.0,51.0
,,,,,N,2026-03-22,13,,,,,,,14.26,0.0,0.0,80.4878048780488,55.0,51.0
,255303 - Oakey,IMGX44H-44-5012-JOA,GXB50121010VGOC,2400.0,N,2026-03-23,13,280.0,,280.0,,,,14.26,7.9856,0.0,80.4878048780488,55.0,51.0
,255303 - Oakey,IMGX44H-44-5012-JOA,GXB50121010VGOC,2400.0,N,2026-03-24,13,280.0,,120.0,,,,14.26,5.704,0.0,80.4878048780488,55.0,51.0
,255301 - Ensham,IMB45-66-5111-JEN2,SMB5112151504,3240.0,N,2026-03-25,13,0.0,,40.0,,,,12.26,0.4904,0.0,80.4878048780488,55.0,35.0
,255301 - Ensham,IMB45-66-5111-JEN2,SMB5112151504,3240.0,N,2026-03-26,13,380.0,,380.0,,,,12.26,9.3176,0.0,80.4878048780488,55.0,35.0
,255301 - Ensham,IMB45-66-5111-JEN2,SMB5112151504,3240.0,N,2026-03-27,13,380.0,,380.0,,,,12.26,9.3176,0.0,80.4878048780488,55.0,35.0
,,,,,N,2026-03-28,13,,,,,,,12.26,0.0,0.0,80.4878048780488,55.0,35.0
,,,,,N,2026-03-29,14,,,,,,,12.26,0.0,0.0,80.4878048780488,55.0,35.0
,255301 - Ensham,IMB45-66-5111-JEN2,SMB5112151504,3240.0,N,2026-03-30,14,380.0,,380.0,,,,12.26,9.3176,0.0,80.4878048780488,55.0,35.0
,255301 - Ensham,IMB45-66-5111-JEN2,SMB5112151504,3240.0,N,2026-03-31,14,380.0,,380.0,,,,12.26,9.3176,0.0,80.4878048780488,55.0,35.0
,255301 - Ensham,IMB45-66-5111-JEN2,SMB5112151504,3240.0,N,2026-04-01,14,160.0,,0.0,,,,12.26,1.9616,0.0,80.4878048780488,55.0,35.0
,255300 - Cornwall,IMB4-44-4814-CCC,SMF4814101004,1440.0,N,2026-04-02,14,40.0,,320.0,,,,14.39,5.180400000000001,0.0,80.4878048780488,55.0,49.0
,255300 - Cornwall,IMB4-44-4814-CCC,SMF4814101004,1440.0,N,2026-04-03,14,320.0,,320.0,,,,14.39,9.2096,0.0,80.4878048780488,55.0,49.0
,,,,,N,2026-04-04,14,,,,,,,14.39,0.0,0.0,80.4878048780488,55.0,49.0
,,,,,N,2026-04-05,15,,,,,,,14.39,0.0,0.0,80.4878048780488,55.0,49.0
,255300 - Cornwall,IMB4-44-4814-CCC,SMF4814101004,1440.0,N,2026-04-06,15,320.0,,120.0,,,,14.39,6.331600000000001,0.0,80.4878048780488,55.0,49.0
